Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd46019_reduced,10,-9.35,7.49
ligand_Maybridge_HitDiscoverCmpd4601_reduced,10,-10.91,7.59
ligand_Maybridge_HitDiscoverCmpd46020_reduced,10,-9.21,7.86
ligand_Maybridge_HitDiscoverCmpd46021_reduced,10,-11.98,6.77
ligand_Maybridge_HitDiscoverCmpd46022_reduced,10,-6.65,5.21
ligand_Maybridge_HitDiscoverCmpd46023_reduced,10,-8.83,6.85
ligand_Maybridge_HitDiscoverCmpd46024_reduced,10,-9.70,6.59
ligand_Maybridge_HitDiscoverCmpd46025_reduced,10,-10.81,7.34
ligand_Maybridge_HitDiscoverCmpd46026_reduced,10,-10.78,7.45
ligand_Maybridge_HitDiscoverCmpd46027_reduced,10,-7.71,5.72
ligand_Maybridge_HitDiscoverCmpd46028_reduced,10,-10.33,7.27
ligand_Maybridge_HitDiscoverCmpd46029_reduced,10,-11.41,8.16
ligand_Maybridge_HitDiscoverCmpd4602_reduced,10,-10.26,7.49
ligand_Maybridge_HitDiscoverCmpd46030_reduced,10,-10.28,7.67
ligand_Maybridge_HitDiscoverCmpd46031_reduced,10,-9.48,6.51
ligand_Maybridge_HitDiscoverCmpd46032_reduced,10,-7.13,5.48
ligand_Maybridge_HitDiscoverCmpd46033_reduced,10,-9.23,8.24
ligand_Maybridge_HitDiscoverCmpd46034_reduced,10,-8.28,5.84
ligand_Maybridge_HitDiscoverCmpd46035_reduced,10,-9.19,7.05
ligand_Maybridge_HitDiscoverCmpd46036_reduced,10,-8.40,6.42
ligand_Maybridge_HitDiscoverCmpd46037_reduced,10,-8.11,5.98
ligand_Maybridge_HitDiscoverCmpd46038_reduced,10,-11.91,7.72
ligand_Maybridge_HitDiscoverCmpd46039_reduced,10,-8.53,6.59
ligand_Maybridge_HitDiscoverCmpd4603_reduced,10,-11.10,7.69
ligand_Maybridge_HitDiscoverCmpd46040_reduced,10,-10.93,7.65
ligand_Maybridge_HitDiscoverCmpd46041_reduced,10,-8.09,6.46
ligand_Maybridge_HitDiscoverCmpd46042_reduced,10,-9.21,6.76
ligand_Maybridge_HitDiscoverCmpd46043_reduced,10,-9.92,6.42
ligand_Maybridge_HitDiscoverCmpd46044_reduced,10,-8.72,6.17
ligand_Maybridge_HitDiscoverCmpd46045_reduced,10,-6.50,6.14
ligand_Maybridge_HitDiscoverCmpd46046_reduced,10,-10.83,7.60
ligand_Maybridge_HitDiscoverCmpd46047_reduced,10,-7.09,6.57
ligand_Maybridge_HitDiscoverCmpd46048_reduced,10,-10.35,7.13
ligand_Maybridge_HitDiscoverCmpd46049_reduced,10,-9.79,6.73
ligand_Maybridge_HitDiscoverCmpd4604_reduced,10,-12.03,7.97
ligand_Maybridge_HitDiscoverCmpd46050_reduced,10,-8.46,5.59
ligand_Maybridge_HitDiscoverCmpd46051_reduced,10,-9.12,6.45
ligand_Maybridge_HitDiscoverCmpd46052_reduced,10,-7.51,5.80
ligand_Maybridge_HitDiscoverCmpd46053_reduced,10,-10.55,6.67
ligand_Maybridge_HitDiscoverCmpd46054_reduced,10,-10.21,6.52
ligand_Maybridge_HitDiscoverCmpd46055_reduced,10,-10.77,6.92
ligand_Maybridge_HitDiscoverCmpd46056_reduced,10,-8.66,6.76
ligand_Maybridge_HitDiscoverCmpd46057_reduced,10,-10.19,6.86
ligand_Maybridge_HitDiscoverCmpd46058_reduced,10,-9.52,6.99
ligand_Maybridge_HitDiscoverCmpd46059_reduced,10,-7.97,5.50
ligand_Maybridge_HitDiscoverCmpd4605_reduced,10,-9.47,6.30
ligand_Maybridge_HitDiscoverCmpd46060_reduced,10,-7.62,5.67
ligand_Maybridge_HitDiscoverCmpd46061_reduced,10,-9.50,6.84
ligand_Maybridge_HitDiscoverCmpd46062_reduced,10,-7.04,5.48
ligand_Maybridge_HitDiscoverCmpd46063_reduced,10,-9.26,6.64
ligand_Maybridge_HitDiscoverCmpd46064_reduced,10,-7.18,6.09
ligand_Maybridge_HitDiscoverCmpd46065_reduced,10,-9.56,6.84
ligand_Maybridge_HitDiscoverCmpd46066_reduced,10,-9.75,7.04
ligand_Maybridge_HitDiscoverCmpd46067_reduced,10,-11.14,6.72
ligand_Maybridge_HitDiscoverCmpd46068_reduced,10,-7.98,8.16
ligand_Maybridge_HitDiscoverCmpd46069_reduced,10,-8.89,6.37
ligand_Maybridge_HitDiscoverCmpd4606_reduced,10,-11.14,7.80
ligand_Maybridge_HitDiscoverCmpd46070_reduced,10,-7.91,6.04
ligand_Maybridge_HitDiscoverCmpd46071_reduced,10,-10.37,7.10
ligand_Maybridge_HitDiscoverCmpd46072_reduced,10,-7.32,8.10
ligand_Maybridge_HitDiscoverCmpd46073_reduced,10,-9.67,6.35
ligand_Maybridge_HitDiscoverCmpd46074_reduced,10,-10.06,7.01
ligand_Maybridge_HitDiscoverCmpd46075_reduced,10,-10.29,7.07
ligand_Maybridge_HitDiscoverCmpd46076_reduced,10,-7.06,5.67
ligand_Maybridge_HitDiscoverCmpd46077_reduced,10,-10.16,7.20
ligand_Maybridge_HitDiscoverCmpd46078_reduced,10,-8.43,7.64
ligand_Maybridge_HitDiscoverCmpd46079_reduced,10,-10.45,6.72
ligand_Maybridge_HitDiscoverCmpd4607_reduced,10,-7.77,6.75
ligand_Maybridge_HitDiscoverCmpd46080_reduced,10,-7.98,5.18
ligand_Maybridge_HitDiscoverCmpd46081_reduced,10,-9.10,6.47
ligand_Maybridge_HitDiscoverCmpd46082_reduced,10,-7.81,7.97
ligand_Maybridge_HitDiscoverCmpd46083_reduced,10,-9.66,6.77
ligand_Maybridge_HitDiscoverCmpd46084_reduced,10,-8.26,6.04
ligand_Maybridge_HitDiscoverCmpd46085_reduced,10,-10.29,6.85
ligand_Maybridge_HitDiscoverCmpd46086_reduced,10,-9.89,6.89
ligand_Maybridge_HitDiscoverCmpd46087_reduced,10,-10.43,7.17
ligand_Maybridge_HitDiscoverCmpd46088_reduced,10,-8.28,6.61
ligand_Maybridge_HitDiscoverCmpd46089_reduced,10,-9.51,6.51
ligand_Maybridge_HitDiscoverCmpd4608_reduced,10,-6.32,6.24
ligand_Maybridge_HitDiscoverCmpd46090_reduced,10,-7.29,6.52
ligand_Maybridge_HitDiscoverCmpd46091_reduced,10,-7.48,5.69
ligand_Maybridge_HitDiscoverCmpd46092_reduced,10,-8.38,5.62
ligand_Maybridge_HitDiscoverCmpd46093_reduced,10,-9.25,6.77
ligand_Maybridge_HitDiscoverCmpd46094_reduced,10,-12.26,8.41
ligand_Maybridge_HitDiscoverCmpd46095_reduced,10,-9.43,6.32
ligand_Maybridge_HitDiscoverCmpd46096_reduced,10,-8.12,6.77
ligand_Maybridge_HitDiscoverCmpd46097_reduced,10,-9.87,7.82
ligand_Maybridge_HitDiscoverCmpd46098_reduced,10,-11.51,8.04
ligand_Maybridge_HitDiscoverCmpd46099_reduced,10,-9.23,7.98
ligand_Maybridge_HitDiscoverCmpd4609_reduced,10,-9.62,7.98
ligand_Maybridge_HitDiscoverCmpd460_reduced,10,-10.76,7.19
ligand_Maybridge_HitDiscoverCmpd46100_reduced,10,-8.15,6.92
ligand_Maybridge_HitDiscoverCmpd46101_reduced,10,-8.12,6.65
ligand_Maybridge_HitDiscoverCmpd46102_reduced,10,-8.62,7.30
ligand_Maybridge_HitDiscoverCmpd46103_reduced,10,-10.13,6.75
ligand_Maybridge_HitDiscoverCmpd46104_reduced,10,-13.60,8.27
ligand_Maybridge_HitDiscoverCmpd46105_reduced,10,-11.23,6.87
ligand_Maybridge_HitDiscoverCmpd46106_reduced,10,-8.96,6.98
ligand_Maybridge_HitDiscoverCmpd46107_reduced,10,-8.99,6.54
ligand_Maybridge_HitDiscoverCmpd46108_reduced,10,-9.53,7.08
ligand_Maybridge_HitDiscoverCmpd46109_reduced,10,-13.08,7.84
ligand_Maybridge_HitDiscoverCmpd4610_reduced,10,-11.56,7.90
ligand_Maybridge_HitDiscoverCmpd46110_reduced,10,-8.50,6.90
ligand_Maybridge_HitDiscoverCmpd46111_reduced,10,-9.30,6.97
ligand_Maybridge_HitDiscoverCmpd46112_reduced,10,-8.41,7.10
ligand_Maybridge_HitDiscoverCmpd46113_reduced,10,-8.68,6.80
ligand_Maybridge_HitDiscoverCmpd46114_reduced,10,-9.41,6.52
ligand_Maybridge_HitDiscoverCmpd46115_reduced,10,-12.00,7.12
ligand_Maybridge_HitDiscoverCmpd46116_reduced,10,-11.38,7.54
ligand_Maybridge_HitDiscoverCmpd46117_reduced,10,-8.96,6.07
ligand_Maybridge_HitDiscoverCmpd46118_reduced,10,-8.14,6.08
ligand_Maybridge_HitDiscoverCmpd46119_reduced,10,-12.30,7.79
ligand_Maybridge_HitDiscoverCmpd4611_reduced,10,-10.11,6.76
ligand_Maybridge_HitDiscoverCmpd46120_reduced,10,-7.41,8.00
ligand_Maybridge_HitDiscoverCmpd46121_reduced,10,-9.57,7.92
ligand_Maybridge_HitDiscoverCmpd46122_reduced,10,-9.08,6.88
ligand_Maybridge_HitDiscoverCmpd46123_reduced,10,-10.04,7.10
ligand_Maybridge_HitDiscoverCmpd46124_reduced,10,-6.28,5.43
ligand_Maybridge_HitDiscoverCmpd46125_reduced,10,-7.58,5.98
ligand_Maybridge_HitDiscoverCmpd46126_reduced,10,-11.42,6.98
ligand_Maybridge_HitDiscoverCmpd46127_reduced,10,-10.91,6.93
ligand_Maybridge_HitDiscoverCmpd46128_reduced,10,-5.82,4.38
ligand_Maybridge_HitDiscoverCmpd46129_reduced,10,-8.90,5.96
ligand_Maybridge_HitDiscoverCmpd4612_reduced,10,-11.78,8.10
ligand_Maybridge_HitDiscoverCmpd46130_reduced,10,-7.83,7.66
ligand_Maybridge_HitDiscoverCmpd46131_reduced,10,-9.72,7.27
ligand_Maybridge_HitDiscoverCmpd46132_reduced,10,-9.55,7.88
ligand_Maybridge_HitDiscoverCmpd46133_reduced,10,-10.00,7.26
ligand_Maybridge_HitDiscoverCmpd46134_reduced,10,-11.12,7.74
ligand_Maybridge_HitDiscoverCmpd46135_reduced,10,-7.73,6.39
ligand_Maybridge_HitDiscoverCmpd46136_reduced,10,-8.89,6.94
ligand_Maybridge_HitDiscoverCmpd46137_reduced,10,-8.79,6.40
ligand_Maybridge_HitDiscoverCmpd46138_reduced,10,-7.08,5.12
ligand_Maybridge_HitDiscoverCmpd46139_reduced,10,-9.85,5.94
ligand_Maybridge_HitDiscoverCmpd4613_reduced,10,-10.47,8.04
ligand_Maybridge_HitDiscoverCmpd46140_reduced,10,-10.03,7.03
ligand_Maybridge_HitDiscoverCmpd46141_reduced,10,-9.95,7.46
ligand_Maybridge_HitDiscoverCmpd46142_reduced,10,-10.71,7.48
ligand_Maybridge_HitDiscoverCmpd46143_reduced,10,-8.78,7.57
ligand_Maybridge_HitDiscoverCmpd46144_reduced,10,-12.11,7.85
ligand_Maybridge_HitDiscoverCmpd46145_reduced,10,-7.31,6.63
ligand_Maybridge_HitDiscoverCmpd46146_reduced,10,-11.81,8.05
ligand_Maybridge_HitDiscoverCmpd46147_reduced,10,-5.55,5.04
ligand_Maybridge_HitDiscoverCmpd46148_reduced,10,-10.53,7.11
ligand_Maybridge_HitDiscoverCmpd46149_reduced,10,-9.74,6.06
ligand_Maybridge_HitDiscoverCmpd4614_reduced,10,-7.94,6.96
ligand_Maybridge_HitDiscoverCmpd46150_reduced,10,-8.03,6.84
ligand_Maybridge_HitDiscoverCmpd46151_reduced,10,-8.90,7.23
ligand_Maybridge_HitDiscoverCmpd46152_reduced,10,-8.68,6.28
ligand_Maybridge_HitDiscoverCmpd46153_reduced,10,-11.34,7.55
ligand_Maybridge_HitDiscoverCmpd46154_reduced,10,-10.53,7.23
ligand_Maybridge_HitDiscoverCmpd46155_reduced,10,-8.51,6.93
ligand_Maybridge_HitDiscoverCmpd46156_reduced,10,-7.41,5.78
ligand_Maybridge_HitDiscoverCmpd46157_reduced,10,-9.44,6.68
ligand_Maybridge_HitDiscoverCmpd46158_reduced,10,-10.13,7.03
ligand_Maybridge_HitDiscoverCmpd46159_reduced,10,-9.10,5.96
ligand_Maybridge_HitDiscoverCmpd4615_reduced,10,-8.58,6.16
ligand_Maybridge_HitDiscoverCmpd46160_reduced,10,-8.39,5.61
ligand_Maybridge_HitDiscoverCmpd46161_reduced,10,-11.04,8.36
ligand_Maybridge_HitDiscoverCmpd46162_reduced,10,-10.47,7.73
ligand_Maybridge_HitDiscoverCmpd46164_reduced,10,-8.14,5.97
ligand_Maybridge_HitDiscoverCmpd46165_reduced,10,-7.56,8.04
ligand_Maybridge_HitDiscoverCmpd46166_reduced,10,-10.97,6.92
ligand_Maybridge_HitDiscoverCmpd46167_reduced,10,-9.88,6.35
ligand_Maybridge_HitDiscoverCmpd46168_reduced,10,-12.43,7.43
ligand_Maybridge_HitDiscoverCmpd46169_reduced,10,-12.97,7.60
ligand_Maybridge_HitDiscoverCmpd4616_reduced,10,-10.00,6.39
ligand_Maybridge_HitDiscoverCmpd46170_reduced,10,-8.14,5.55
ligand_Maybridge_HitDiscoverCmpd46171_reduced,10,-9.20,7.00
ligand_Maybridge_HitDiscoverCmpd46172_reduced,10,-10.94,7.87
ligand_Maybridge_HitDiscoverCmpd46173_reduced,10,-10.96,7.56
ligand_Maybridge_HitDiscoverCmpd46174_reduced,10,-8.00,5.86
ligand_Maybridge_HitDiscoverCmpd46175_reduced,10,-11.26,7.28
ligand_Maybridge_HitDiscoverCmpd46176_reduced,10,-8.85,6.33
ligand_Maybridge_HitDiscoverCmpd46177_reduced,10,-9.03,7.18
ligand_Maybridge_HitDiscoverCmpd46178_reduced,10,-10.55,8.21
ligand_Maybridge_HitDiscoverCmpd46179_reduced,10,-9.99,7.00
ligand_Maybridge_HitDiscoverCmpd4617_reduced,10,-8.14,6.68
ligand_Maybridge_HitDiscoverCmpd46180_reduced,10,-10.15,6.59
ligand_Maybridge_HitDiscoverCmpd46181_reduced,10,-10.59,8.47
ligand_Maybridge_HitDiscoverCmpd46182_reduced,10,-10.48,7.26
ligand_Maybridge_HitDiscoverCmpd46183_reduced,10,-11.59,8.08
ligand_Maybridge_HitDiscoverCmpd46184_reduced,10,-10.20,7.02
ligand_Maybridge_HitDiscoverCmpd46185_reduced,10,-10.72,7.81
ligand_Maybridge_HitDiscoverCmpd46186_reduced,10,-12.67,8.45
ligand_Maybridge_HitDiscoverCmpd46187_reduced,10,-11.43,8.32
ligand_Maybridge_HitDiscoverCmpd46188_reduced,10,-11.15,8.04
ligand_Maybridge_HitDiscoverCmpd46189_reduced,10,-10.52,7.46
ligand_Maybridge_HitDiscoverCmpd4618_reduced,10,-7.01,6.27
ligand_Maybridge_HitDiscoverCmpd46190_reduced,10,-9.20,5.96
ligand_Maybridge_HitDiscoverCmpd46191_reduced,10,-10.40,7.06
ligand_Maybridge_HitDiscoverCmpd46192_reduced,10,-6.42,7.33
ligand_Maybridge_HitDiscoverCmpd46193_reduced,10,-7.06,7.51
ligand_Maybridge_HitDiscoverCmpd46194_reduced,10,-9.49,6.86
ligand_Maybridge_HitDiscoverCmpd46195_reduced,10,-10.61,6.88
ligand_Maybridge_HitDiscoverCmpd46196_reduced,10,-9.21,7.99
ligand_Maybridge_HitDiscoverCmpd46197_reduced,10,-11.71,7.69
ligand_Maybridge_HitDiscoverCmpd46198_reduced,10,-9.48,7.05
ligand_Maybridge_HitDiscoverCmpd46199_reduced,10,-9.11,7.53
ligand_Maybridge_HitDiscoverCmpd4619_reduced,10,-10.97,6.51
ligand_Maybridge_HitDiscoverCmpd461_reduced,10,-9.26,7.93
ligand_Maybridge_HitDiscoverCmpd46200_reduced,10,-11.67,7.73
ligand_Maybridge_HitDiscoverCmpd46201_reduced,10,-5.56,7.86
ligand_Maybridge_HitDiscoverCmpd46202_reduced,10,-11.17,6.81
ligand_Maybridge_HitDiscoverCmpd46203_reduced,10,-10.28,8.37
ligand_Maybridge_HitDiscoverCmpd46204_reduced,10,-10.73,7.62
ligand_Maybridge_HitDiscoverCmpd46205_reduced,10,-9.91,6.64
ligand_Maybridge_HitDiscoverCmpd46206_reduced,10,-11.47,7.87
ligand_Maybridge_HitDiscoverCmpd46207_reduced,10,-12.94,8.16
ligand_Maybridge_HitDiscoverCmpd46208_reduced,10,-9.28,7.97
ligand_Maybridge_HitDiscoverCmpd46209_reduced,10,-10.80,7.79
ligand_Maybridge_HitDiscoverCmpd4620_reduced,10,-10.81,7.85
ligand_Maybridge_HitDiscoverCmpd46210_reduced,10,-9.65,7.54
ligand_Maybridge_HitDiscoverCmpd46211_reduced,10,-6.50,7.56
ligand_Maybridge_HitDiscoverCmpd46212_reduced,10,-13.02,8.07
ligand_Maybridge_HitDiscoverCmpd46213_reduced,10,-8.02,6.82
ligand_Maybridge_HitDiscoverCmpd46214_reduced,10,-11.02,7.83
ligand_Maybridge_HitDiscoverCmpd46215_reduced,10,-7.10,5.26
ligand_Maybridge_HitDiscoverCmpd46216_reduced,10,-10.31,7.46
ligand_Maybridge_HitDiscoverCmpd46217_reduced,10,-8.82,8.17
ligand_Maybridge_HitDiscoverCmpd46218_reduced,10,-9.72,7.47
ligand_Maybridge_HitDiscoverCmpd46219_reduced,10,-11.23,7.29
ligand_Maybridge_HitDiscoverCmpd4621_reduced,10,-9.49,7.12
ligand_Maybridge_HitDiscoverCmpd46220_reduced,10,-7.54,6.34
ligand_Maybridge_HitDiscoverCmpd46221_reduced,10,-10.23,7.52
ligand_Maybridge_HitDiscoverCmpd46222_reduced,10,-11.82,7.43
ligand_Maybridge_HitDiscoverCmpd46223_reduced,10,-9.35,7.29
ligand_Maybridge_HitDiscoverCmpd46224_reduced,10,-11.32,7.86
ligand_Maybridge_HitDiscoverCmpd46225_reduced,10,-8.82,6.20
ligand_Maybridge_HitDiscoverCmpd46226_reduced,10,-11.57,7.62
ligand_Maybridge_HitDiscoverCmpd46227_reduced,10,-11.73,8.40
ligand_Maybridge_HitDiscoverCmpd46228_reduced,10,-11.77,8.11
ligand_Maybridge_HitDiscoverCmpd46229_reduced,10,-10.06,7.04
ligand_Maybridge_HitDiscoverCmpd4622_reduced,10,-11.63,7.89
ligand_Maybridge_HitDiscoverCmpd46230_reduced,10,-9.53,7.03
ligand_Maybridge_HitDiscoverCmpd46231_reduced,10,-10.17,7.59
ligand_Maybridge_HitDiscoverCmpd46232_reduced,10,-9.79,6.60
ligand_Maybridge_HitDiscoverCmpd46233_reduced,10,-11.09,7.24
ligand_Maybridge_HitDiscoverCmpd46234_reduced,10,-9.94,7.68
ligand_Maybridge_HitDiscoverCmpd46235_reduced,10,-9.02,7.90
ligand_Maybridge_HitDiscoverCmpd46236_reduced,10,-11.46,7.68
ligand_Maybridge_HitDiscoverCmpd46237_reduced,10,-11.16,8.39
ligand_Maybridge_HitDiscoverCmpd46238_reduced,10,-10.95,7.04
ligand_Maybridge_HitDiscoverCmpd46239_reduced,10,-7.95,7.51
ligand_Maybridge_HitDiscoverCmpd4623_reduced,10,-10.37,7.36
ligand_Maybridge_HitDiscoverCmpd46240_reduced,10,-6.84,5.69
ligand_Maybridge_HitDiscoverCmpd46241_reduced,10,-10.01,6.25
ligand_Maybridge_HitDiscoverCmpd46242_reduced,10,-9.71,6.93
ligand_Maybridge_HitDiscoverCmpd46243_reduced,10,-11.31,7.78
ligand_Maybridge_HitDiscoverCmpd46244_reduced,10,-11.39,7.87
ligand_Maybridge_HitDiscoverCmpd46245_reduced,10,-7.95,6.36
ligand_Maybridge_HitDiscoverCmpd46246_reduced,10,-10.28,7.77
ligand_Maybridge_HitDiscoverCmpd46247_reduced,10,-11.29,8.24
ligand_Maybridge_HitDiscoverCmpd46248_reduced,10,-9.77,7.90
ligand_Maybridge_HitDiscoverCmpd46249_reduced,10,-11.69,8.32
ligand_Maybridge_HitDiscoverCmpd4624_reduced,10,-9.42,6.61
ligand_Maybridge_HitDiscoverCmpd46250_reduced,10,-9.96,6.99
ligand_Maybridge_HitDiscoverCmpd46251_reduced,10,-11.40,7.53
ligand_Maybridge_HitDiscoverCmpd46252_reduced,10,-8.95,6.67
ligand_Maybridge_HitDiscoverCmpd46253_reduced,10,-10.39,7.47
ligand_Maybridge_HitDiscoverCmpd46254_reduced,10,-10.99,7.67
ligand_Maybridge_HitDiscoverCmpd46255_reduced,10,-7.61,6.76
ligand_Maybridge_HitDiscoverCmpd46256_reduced,10,-12.23,8.03
ligand_Maybridge_HitDiscoverCmpd46257_reduced,10,-11.27,8.27
ligand_Maybridge_HitDiscoverCmpd46258_reduced,10,-10.81,8.18
ligand_Maybridge_HitDiscoverCmpd46259_reduced,10,-9.81,7.61
ligand_Maybridge_HitDiscoverCmpd4625_reduced,10,-8.35,7.09
ligand_Maybridge_HitDiscoverCmpd46260_reduced,10,-9.78,7.52
ligand_Maybridge_HitDiscoverCmpd46261_reduced,10,-10.04,6.54
ligand_Maybridge_HitDiscoverCmpd46262_reduced,10,-10.52,7.48
ligand_Maybridge_HitDiscoverCmpd46263_reduced,10,-10.72,7.46
ligand_Maybridge_HitDiscoverCmpd46264_reduced,10,-10.09,7.61
ligand_Maybridge_HitDiscoverCmpd46265_reduced,10,-6.52,5.54
ligand_Maybridge_HitDiscoverCmpd46266_reduced,10,-11.50,6.89
ligand_Maybridge_HitDiscoverCmpd46267_reduced,10,-9.83,6.32
ligand_Maybridge_HitDiscoverCmpd46268_reduced,10,-7.91,5.85
ligand_Maybridge_HitDiscoverCmpd46269_reduced,10,-8.49,6.21
ligand_Maybridge_HitDiscoverCmpd4626_reduced,10,-12.07,8.01
ligand_Maybridge_HitDiscoverCmpd46270_reduced,10,-9.96,7.08
ligand_Maybridge_HitDiscoverCmpd46271_reduced,10,-8.99,6.21
ligand_Maybridge_HitDiscoverCmpd46272_reduced,10,-9.00,6.35
ligand_Maybridge_HitDiscoverCmpd46273_reduced,10,-11.05,7.54
ligand_Maybridge_HitDiscoverCmpd46274_reduced,10,-11.88,8.29
ligand_Maybridge_HitDiscoverCmpd46275_reduced,10,-5.66,8.16
ligand_Maybridge_HitDiscoverCmpd46276_reduced,10,-8.78,8.09
ligand_Maybridge_HitDiscoverCmpd46277_reduced,10,-10.79,7.12
ligand_Maybridge_HitDiscoverCmpd46278_reduced,10,-8.61,6.46
ligand_Maybridge_HitDiscoverCmpd46279_reduced,10,-9.52,6.95
ligand_Maybridge_HitDiscoverCmpd4627_reduced,10,-7.69,4.98
ligand_Maybridge_HitDiscoverCmpd46280_reduced,10,-9.75,7.15
ligand_Maybridge_HitDiscoverCmpd46281_reduced,10,-11.66,6.90
ligand_Maybridge_HitDiscoverCmpd46282_reduced,10,-7.78,6.73
ligand_Maybridge_HitDiscoverCmpd46283_reduced,10,-10.27,7.36
ligand_Maybridge_HitDiscoverCmpd46284_reduced,10,-10.03,7.09
ligand_Maybridge_HitDiscoverCmpd46285_reduced,10,-6.84,5.57
ligand_Maybridge_HitDiscoverCmpd46286_reduced,10,-12.95,7.96
ligand_Maybridge_HitDiscoverCmpd46287_reduced,10,-11.60,7.38
ligand_Maybridge_HitDiscoverCmpd46288_reduced,10,-9.57,6.52
ligand_Maybridge_HitDiscoverCmpd46289_reduced,10,-9.01,7.07
ligand_Maybridge_HitDiscoverCmpd4628_reduced,10,-9.26,6.43
ligand_Maybridge_HitDiscoverCmpd46290_reduced,10,-9.80,7.23
ligand_Maybridge_HitDiscoverCmpd46291_reduced,10,-10.99,6.88
ligand_Maybridge_HitDiscoverCmpd46292_reduced,10,-9.76,7.26
ligand_Maybridge_HitDiscoverCmpd46293_reduced,10,-7.44,6.40
ligand_Maybridge_HitDiscoverCmpd46294_reduced,10,-10.15,6.57
ligand_Maybridge_HitDiscoverCmpd46295_reduced,10,-11.37,7.81
ligand_Maybridge_HitDiscoverCmpd46296_reduced,10,-10.51,7.52
ligand_Maybridge_HitDiscoverCmpd46297_reduced,10,-7.70,6.04
ligand_Maybridge_HitDiscoverCmpd46298_reduced,10,-10.53,6.44
ligand_Maybridge_HitDiscoverCmpd46299_reduced,10,-9.81,8.17
ligand_Maybridge_HitDiscoverCmpd4629_reduced,10,-11.47,7.98
ligand_Maybridge_HitDiscoverCmpd462_reduced,10,-9.95,6.99
ligand_Maybridge_HitDiscoverCmpd46300_reduced,10,-10.25,7.26
ligand_Maybridge_HitDiscoverCmpd46301_reduced,10,-9.18,6.10
ligand_Maybridge_HitDiscoverCmpd46302_reduced,10,-10.38,7.42
ligand_Maybridge_HitDiscoverCmpd46303_reduced,10,-7.31,6.26
ligand_Maybridge_HitDiscoverCmpd46304_reduced,10,-9.51,7.04
ligand_Maybridge_HitDiscoverCmpd46305_reduced,10,-12.67,8.32
ligand_Maybridge_HitDiscoverCmpd46306_reduced,10,-7.33,5.80
ligand_Maybridge_HitDiscoverCmpd46307_reduced,10,-10.00,6.91
ligand_Maybridge_HitDiscoverCmpd46308_reduced,10,-10.41,6.23
ligand_Maybridge_HitDiscoverCmpd46309_reduced,10,-10.81,7.49
ligand_Maybridge_HitDiscoverCmpd4630_reduced,10,-11.43,7.61
ligand_Maybridge_HitDiscoverCmpd46310_reduced,10,-9.62,7.31
ligand_Maybridge_HitDiscoverCmpd46311_reduced,10,-8.69,6.05
ligand_Maybridge_HitDiscoverCmpd46312_reduced,10,-9.58,6.66
ligand_Maybridge_HitDiscoverCmpd46313_reduced,10,-10.90,7.35
ligand_Maybridge_HitDiscoverCmpd46314_reduced,10,-9.02,6.57
ligand_Maybridge_HitDiscoverCmpd46315_reduced,10,-10.44,6.86
ligand_Maybridge_HitDiscoverCmpd46316_reduced,10,-11.18,7.49
ligand_Maybridge_HitDiscoverCmpd46317_reduced,10,-8.67,5.63
ligand_Maybridge_HitDiscoverCmpd46318_reduced,10,-7.23,6.11
ligand_Maybridge_HitDiscoverCmpd46319_reduced,10,-9.50,7.12
ligand_Maybridge_HitDiscoverCmpd4631_reduced,10,-9.71,7.34
ligand_Maybridge_HitDiscoverCmpd46320_reduced,10,-10.00,6.62
ligand_Maybridge_HitDiscoverCmpd46321_reduced,10,-10.18,6.59
ligand_Maybridge_HitDiscoverCmpd46322_reduced,10,-10.50,7.21
ligand_Maybridge_HitDiscoverCmpd46323_reduced,10,-9.77,7.59
ligand_Maybridge_HitDiscoverCmpd46324_reduced,10,-11.01,7.26
ligand_Maybridge_HitDiscoverCmpd46325_reduced,10,-10.93,6.51
ligand_Maybridge_HitDiscoverCmpd46326_reduced,10,-10.82,8.09
ligand_Maybridge_HitDiscoverCmpd46327_reduced,10,-9.18,6.77
ligand_Maybridge_HitDiscoverCmpd46328_reduced,10,-8.91,6.36
ligand_Maybridge_HitDiscoverCmpd46329_reduced,10,-9.48,6.49
ligand_Maybridge_HitDiscoverCmpd4632_reduced,10,-7.77,7.05
ligand_Maybridge_HitDiscoverCmpd46330_reduced,10,-9.69,6.46
ligand_Maybridge_HitDiscoverCmpd46331_reduced,10,-10.11,6.62
ligand_Maybridge_HitDiscoverCmpd46332_reduced,10,-9.65,6.57
ligand_Maybridge_HitDiscoverCmpd46333_reduced,10,-10.74,7.38
ligand_Maybridge_HitDiscoverCmpd46334_reduced,10,-10.35,6.99
ligand_Maybridge_HitDiscoverCmpd46335_reduced,10,-7.50,6.13
ligand_Maybridge_HitDiscoverCmpd46336_reduced,10,-10.24,7.23
ligand_Maybridge_HitDiscoverCmpd46337_reduced,10,-9.68,6.85
ligand_Maybridge_HitDiscoverCmpd46338_reduced,10,-10.63,8.00
ligand_Maybridge_HitDiscoverCmpd46339_reduced,10,-9.23,6.97
ligand_Maybridge_HitDiscoverCmpd4633_reduced,10,-11.12,7.81
ligand_Maybridge_HitDiscoverCmpd46340_reduced,10,-7.13,4.84
ligand_Maybridge_HitDiscoverCmpd46341_reduced,10,-8.48,5.97
