Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd10322_reduced,10,-7.05,5.65
ligand_Maybridge_HitDiscoverCmpd10323_reduced,10,-9.00,7.71
ligand_Maybridge_HitDiscoverCmpd10324_reduced,10,-9.78,7.14
ligand_Maybridge_HitDiscoverCmpd10325_reduced,10,-8.84,6.92
ligand_Maybridge_HitDiscoverCmpd10326_reduced,10,-8.56,6.27
ligand_Maybridge_HitDiscoverCmpd10327_reduced,10,-9.33,7.04
ligand_Maybridge_HitDiscoverCmpd10328_reduced,10,-11.60,7.07
ligand_Maybridge_HitDiscoverCmpd10329_reduced,10,-11.70,7.57
ligand_Maybridge_HitDiscoverCmpd1032_reduced,10,-4.95,4.23
ligand_Maybridge_HitDiscoverCmpd10330_reduced,10,-8.02,6.64
ligand_Maybridge_HitDiscoverCmpd10331_reduced,10,-11.25,7.94
ligand_Maybridge_HitDiscoverCmpd10332_reduced,10,-9.75,7.21
ligand_Maybridge_HitDiscoverCmpd10333_reduced,10,-8.85,7.80
ligand_Maybridge_HitDiscoverCmpd10334_reduced,10,-7.05,6.11
ligand_Maybridge_HitDiscoverCmpd10335_reduced,10,-7.48,6.26
ligand_Maybridge_HitDiscoverCmpd10336_reduced,10,-8.91,6.40
ligand_Maybridge_HitDiscoverCmpd10337_reduced,10,-9.73,7.03
ligand_Maybridge_HitDiscoverCmpd10338_reduced,10,-9.69,7.82
ligand_Maybridge_HitDiscoverCmpd10339_reduced,10,-11.60,7.34
ligand_Maybridge_HitDiscoverCmpd1033_reduced,10,-10.00,7.64
ligand_Maybridge_HitDiscoverCmpd10340_reduced,10,-8.60,6.54
ligand_Maybridge_HitDiscoverCmpd10341_reduced,10,-7.48,7.45
ligand_Maybridge_HitDiscoverCmpd10342_reduced,10,-8.37,6.50
ligand_Maybridge_HitDiscoverCmpd10343_reduced,10,-8.77,5.81
ligand_Maybridge_HitDiscoverCmpd10344_reduced,10,-9.75,7.22
ligand_Maybridge_HitDiscoverCmpd10345_reduced,10,-7.97,6.87
ligand_Maybridge_HitDiscoverCmpd10346_reduced,10,-8.74,6.10
ligand_Maybridge_HitDiscoverCmpd10347_reduced,10,-7.22,6.86
ligand_Maybridge_HitDiscoverCmpd10348_reduced,10,-9.59,7.94
ligand_Maybridge_HitDiscoverCmpd10349_reduced,10,-9.12,6.73
ligand_Maybridge_HitDiscoverCmpd1034_reduced,10,-11.41,7.17
ligand_Maybridge_HitDiscoverCmpd10350_reduced,10,-8.40,6.77
ligand_Maybridge_HitDiscoverCmpd10351_reduced,10,-8.26,7.03
ligand_Maybridge_HitDiscoverCmpd10352_reduced,10,-6.86,5.95
ligand_Maybridge_HitDiscoverCmpd10353_reduced,10,-10.05,7.21
ligand_Maybridge_HitDiscoverCmpd10354_reduced,10,-7.62,5.86
ligand_Maybridge_HitDiscoverCmpd10355_reduced,10,-9.11,6.86
ligand_Maybridge_HitDiscoverCmpd10356_reduced,10,-8.92,6.22
ligand_Maybridge_HitDiscoverCmpd10357_reduced,10,-8.85,6.71
ligand_Maybridge_HitDiscoverCmpd10358_reduced,10,-11.04,6.80
ligand_Maybridge_HitDiscoverCmpd10359_reduced,10,-11.90,7.29
ligand_Maybridge_HitDiscoverCmpd1035_reduced,10,-8.33,5.91
ligand_Maybridge_HitDiscoverCmpd10360_reduced,10,-8.87,6.74
ligand_Maybridge_HitDiscoverCmpd10361_reduced,10,-9.08,6.87
ligand_Maybridge_HitDiscoverCmpd10362_reduced,10,-8.82,7.07
ligand_Maybridge_HitDiscoverCmpd10363_reduced,10,-10.26,7.30
ligand_Maybridge_HitDiscoverCmpd10364_reduced,10,-8.55,6.49
ligand_Maybridge_HitDiscoverCmpd10365_reduced,10,-8.46,6.92
ligand_Maybridge_HitDiscoverCmpd10366_reduced,10,-9.15,6.43
ligand_Maybridge_HitDiscoverCmpd10367_reduced,10,-11.75,7.82
ligand_Maybridge_HitDiscoverCmpd10368_reduced,10,-9.50,7.48
ligand_Maybridge_HitDiscoverCmpd10369_reduced,10,-8.16,5.97
ligand_Maybridge_HitDiscoverCmpd1036_reduced,10,-8.91,6.71
ligand_Maybridge_HitDiscoverCmpd10370_reduced,10,-8.19,5.88
ligand_Maybridge_HitDiscoverCmpd10371_reduced,10,-7.51,6.32
ligand_Maybridge_HitDiscoverCmpd10372_reduced,10,-10.66,7.96
ligand_Maybridge_HitDiscoverCmpd10373_reduced,10,-11.26,7.82
ligand_Maybridge_HitDiscoverCmpd10374_reduced,10,-10.19,7.54
ligand_Maybridge_HitDiscoverCmpd10375_reduced,10,-9.83,7.41
ligand_Maybridge_HitDiscoverCmpd10376_reduced,10,-10.65,8.23
ligand_Maybridge_HitDiscoverCmpd10377_reduced,10,-9.76,7.46
ligand_Maybridge_HitDiscoverCmpd10378_reduced,10,-10.09,7.97
ligand_Maybridge_HitDiscoverCmpd10379_reduced,10,-8.00,6.28
ligand_Maybridge_HitDiscoverCmpd1037_reduced,10,-10.32,7.88
ligand_Maybridge_HitDiscoverCmpd10380_reduced,10,-7.27,6.33
ligand_Maybridge_HitDiscoverCmpd10381_reduced,10,-12.13,8.33
ligand_Maybridge_HitDiscoverCmpd10382_reduced,10,-9.12,7.84
ligand_Maybridge_HitDiscoverCmpd10383_reduced,10,-12.68,7.83
ligand_Maybridge_HitDiscoverCmpd10384_reduced,10,-11.11,7.59
ligand_Maybridge_HitDiscoverCmpd10385_reduced,10,-8.65,7.71
ligand_Maybridge_HitDiscoverCmpd10386_reduced,10,-4.62,3.96
ligand_Maybridge_HitDiscoverCmpd10387_reduced,10,-9.01,6.77
ligand_Maybridge_HitDiscoverCmpd10388_reduced,10,-10.68,7.77
ligand_Maybridge_HitDiscoverCmpd10389_reduced,10,-9.04,6.71
ligand_Maybridge_HitDiscoverCmpd1038_reduced,10,-9.58,6.66
ligand_Maybridge_HitDiscoverCmpd10390_reduced,10,-6.50,5.84
ligand_Maybridge_HitDiscoverCmpd10391_reduced,10,-11.43,7.04
ligand_Maybridge_HitDiscoverCmpd10392_reduced,10,-8.75,8.07
ligand_Maybridge_HitDiscoverCmpd10393_reduced,10,-10.32,7.48
ligand_Maybridge_HitDiscoverCmpd10394_reduced,10,-10.59,7.54
ligand_Maybridge_HitDiscoverCmpd10395_reduced,10,-9.57,7.91
ligand_Maybridge_HitDiscoverCmpd10396_reduced,10,-12.69,8.07
ligand_Maybridge_HitDiscoverCmpd10397_reduced,10,-9.44,6.38
ligand_Maybridge_HitDiscoverCmpd10398_reduced,10,-9.71,7.11
ligand_Maybridge_HitDiscoverCmpd10399_reduced,10,-8.60,8.00
ligand_Maybridge_HitDiscoverCmpd1039_reduced,10,-9.44,7.49
ligand_Maybridge_HitDiscoverCmpd103_reduced,10,-6.33,5.57
ligand_Maybridge_HitDiscoverCmpd10400_reduced,10,-9.49,6.79
ligand_Maybridge_HitDiscoverCmpd10401_reduced,10,-9.51,7.28
ligand_Maybridge_HitDiscoverCmpd10402_reduced,10,-8.43,7.92
ligand_Maybridge_HitDiscoverCmpd10403_reduced,10,-10.76,7.89
ligand_Maybridge_HitDiscoverCmpd10404_reduced,10,-11.27,7.63
ligand_Maybridge_HitDiscoverCmpd10405_reduced,10,-11.70,8.40
ligand_Maybridge_HitDiscoverCmpd10406_reduced,10,-12.18,8.19
ligand_Maybridge_HitDiscoverCmpd10407_reduced,10,-10.46,7.49
ligand_Maybridge_HitDiscoverCmpd10408_reduced,10,-11.04,7.90
ligand_Maybridge_HitDiscoverCmpd10409_reduced,10,-9.73,7.87
ligand_Maybridge_HitDiscoverCmpd1040_reduced,10,-7.93,5.85
ligand_Maybridge_HitDiscoverCmpd10410_reduced,10,-9.11,6.60
ligand_Maybridge_HitDiscoverCmpd10411_reduced,10,-11.13,7.36
ligand_Maybridge_HitDiscoverCmpd10412_reduced,10,-9.07,7.77
ligand_Maybridge_HitDiscoverCmpd10413_reduced,10,-10.88,8.08
ligand_Maybridge_HitDiscoverCmpd10414_reduced,10,-11.73,7.91
ligand_Maybridge_HitDiscoverCmpd10415_reduced,10,-10.84,8.26
ligand_Maybridge_HitDiscoverCmpd10416_reduced,10,-11.30,7.25
ligand_Maybridge_HitDiscoverCmpd10417_reduced,10,-10.12,7.59
ligand_Maybridge_HitDiscoverCmpd10418_reduced,10,-7.63,6.71
ligand_Maybridge_HitDiscoverCmpd10419_reduced,10,-8.55,7.53
ligand_Maybridge_HitDiscoverCmpd1041_reduced,10,-11.17,7.36
ligand_Maybridge_HitDiscoverCmpd10420_reduced,10,-9.01,6.65
ligand_Maybridge_HitDiscoverCmpd10421_reduced,10,-11.16,7.70
ligand_Maybridge_HitDiscoverCmpd10422_reduced,10,-10.80,7.04
ligand_Maybridge_HitDiscoverCmpd10423_reduced,10,-10.48,8.16
ligand_Maybridge_HitDiscoverCmpd10424_reduced,10,-9.49,7.80
ligand_Maybridge_HitDiscoverCmpd10425_reduced,10,-10.34,7.08
ligand_Maybridge_HitDiscoverCmpd10426_reduced,10,-8.74,6.06
ligand_Maybridge_HitDiscoverCmpd10427_reduced,10,-11.75,8.13
ligand_Maybridge_HitDiscoverCmpd10428_reduced,10,-10.38,7.37
ligand_Maybridge_HitDiscoverCmpd10429_reduced,10,-6.72,5.88
ligand_Maybridge_HitDiscoverCmpd1042_reduced,10,-8.05,5.88
ligand_Maybridge_HitDiscoverCmpd10430_reduced,10,-8.89,7.96
ligand_Maybridge_HitDiscoverCmpd10431_reduced,10,-10.89,8.09
ligand_Maybridge_HitDiscoverCmpd10432_reduced,10,-10.12,6.94
ligand_Maybridge_HitDiscoverCmpd10433_reduced,10,-10.13,7.50
ligand_Maybridge_HitDiscoverCmpd10434_reduced,10,-9.20,6.59
ligand_Maybridge_HitDiscoverCmpd10435_reduced,10,-10.26,7.94
ligand_Maybridge_HitDiscoverCmpd10436_reduced,10,-8.95,7.41
ligand_Maybridge_HitDiscoverCmpd10437_reduced,10,-9.57,7.31
ligand_Maybridge_HitDiscoverCmpd10438_reduced,10,-9.42,7.48
ligand_Maybridge_HitDiscoverCmpd10439_reduced,10,-8.10,6.26
ligand_Maybridge_HitDiscoverCmpd1043_reduced,10,-10.30,7.05
ligand_Maybridge_HitDiscoverCmpd10440_reduced,10,-9.69,7.92
ligand_Maybridge_HitDiscoverCmpd10441_reduced,10,-9.61,6.48
ligand_Maybridge_HitDiscoverCmpd10442_reduced,10,-10.34,7.21
ligand_Maybridge_HitDiscoverCmpd10443_reduced,10,-9.63,6.39
ligand_Maybridge_HitDiscoverCmpd10444_reduced,10,-11.63,7.97
ligand_Maybridge_HitDiscoverCmpd10445_reduced,10,-10.23,7.18
ligand_Maybridge_HitDiscoverCmpd10446_reduced,10,-10.20,7.80
ligand_Maybridge_HitDiscoverCmpd10447_reduced,10,-8.69,6.35
ligand_Maybridge_HitDiscoverCmpd10448_reduced,10,-9.28,6.88
ligand_Maybridge_HitDiscoverCmpd10449_reduced,10,-7.90,6.06
ligand_Maybridge_HitDiscoverCmpd1044_reduced,10,-11.00,6.91
ligand_Maybridge_HitDiscoverCmpd10450_reduced,10,-9.41,8.15
ligand_Maybridge_HitDiscoverCmpd10451_reduced,10,-10.34,7.89
ligand_Maybridge_HitDiscoverCmpd10452_reduced,10,-9.67,6.93
ligand_Maybridge_HitDiscoverCmpd10453_reduced,10,-10.06,8.42
ligand_Maybridge_HitDiscoverCmpd10454_reduced,10,-10.35,8.13
ligand_Maybridge_HitDiscoverCmpd10455_reduced,10,-8.73,6.22
ligand_Maybridge_HitDiscoverCmpd10456_reduced,10,-9.50,7.69
ligand_Maybridge_HitDiscoverCmpd10457_reduced,10,-10.27,8.05
ligand_Maybridge_HitDiscoverCmpd10458_reduced,10,-10.83,7.70
ligand_Maybridge_HitDiscoverCmpd10459_reduced,10,-10.36,7.80
ligand_Maybridge_HitDiscoverCmpd1045_reduced,10,-9.04,7.59
ligand_Maybridge_HitDiscoverCmpd10460_reduced,10,-10.66,7.54
ligand_Maybridge_HitDiscoverCmpd10461_reduced,10,-8.96,7.03
ligand_Maybridge_HitDiscoverCmpd10462_reduced,10,-9.25,6.93
ligand_Maybridge_HitDiscoverCmpd10463_reduced,10,-7.96,6.61
ligand_Maybridge_HitDiscoverCmpd10464_reduced,10,-10.71,8.53
ligand_Maybridge_HitDiscoverCmpd10465_reduced,10,-8.65,5.51
ligand_Maybridge_HitDiscoverCmpd10466_reduced,10,-11.27,7.48
ligand_Maybridge_HitDiscoverCmpd10467_reduced,10,-8.90,6.85
ligand_Maybridge_HitDiscoverCmpd10468_reduced,10,-9.27,7.26
ligand_Maybridge_HitDiscoverCmpd10469_reduced,10,-9.33,6.70
ligand_Maybridge_HitDiscoverCmpd1046_reduced,10,-11.74,7.18
ligand_Maybridge_HitDiscoverCmpd10470_reduced,10,-10.52,8.43
ligand_Maybridge_HitDiscoverCmpd10471_reduced,10,-9.83,6.58
ligand_Maybridge_HitDiscoverCmpd10472_reduced,10,-9.48,7.59
ligand_Maybridge_HitDiscoverCmpd10473_reduced,10,-10.20,6.88
ligand_Maybridge_HitDiscoverCmpd10474_reduced,10,-10.75,8.18
ligand_Maybridge_HitDiscoverCmpd10475_reduced,10,-8.37,6.21
ligand_Maybridge_HitDiscoverCmpd10476_reduced,10,-8.51,5.67
ligand_Maybridge_HitDiscoverCmpd10477_reduced,10,-10.72,7.28
ligand_Maybridge_HitDiscoverCmpd10478_reduced,10,-9.08,7.32
ligand_Maybridge_HitDiscoverCmpd10479_reduced,10,-10.03,7.04
ligand_Maybridge_HitDiscoverCmpd1047_reduced,10,-10.86,7.15
ligand_Maybridge_HitDiscoverCmpd10480_reduced,10,-12.01,7.77
ligand_Maybridge_HitDiscoverCmpd10481_reduced,10,-9.20,6.78
ligand_Maybridge_HitDiscoverCmpd10482_reduced,10,-7.56,5.59
ligand_Maybridge_HitDiscoverCmpd10483_reduced,10,-9.46,7.98
ligand_Maybridge_HitDiscoverCmpd10484_reduced,10,-8.21,7.80
ligand_Maybridge_HitDiscoverCmpd10485_reduced,10,-9.08,5.53
ligand_Maybridge_HitDiscoverCmpd10486_reduced,10,-9.09,6.36
ligand_Maybridge_HitDiscoverCmpd10487_reduced,10,-10.04,7.66
ligand_Maybridge_HitDiscoverCmpd10488_reduced,10,-9.31,6.91
ligand_Maybridge_HitDiscoverCmpd10489_reduced,10,-10.31,7.27
ligand_Maybridge_HitDiscoverCmpd1048_reduced,10,-9.14,6.38
ligand_Maybridge_HitDiscoverCmpd10490_reduced,10,-10.36,7.51
ligand_Maybridge_HitDiscoverCmpd10491_reduced,10,-9.18,6.23
ligand_Maybridge_HitDiscoverCmpd10492_reduced,10,-7.33,5.71
ligand_Maybridge_HitDiscoverCmpd10493_reduced,10,-9.98,6.96
ligand_Maybridge_HitDiscoverCmpd10495_reduced,10,-10.18,6.29
ligand_Maybridge_HitDiscoverCmpd10496_reduced,10,-8.92,5.43
ligand_Maybridge_HitDiscoverCmpd10497_reduced,10,-10.73,8.05
ligand_Maybridge_HitDiscoverCmpd10498_reduced,10,-9.20,7.20
ligand_Maybridge_HitDiscoverCmpd10499_reduced,10,-9.82,7.96
ligand_Maybridge_HitDiscoverCmpd1049_reduced,10,-9.95,7.21
ligand_Maybridge_HitDiscoverCmpd104_reduced,10,-9.86,7.23
ligand_Maybridge_HitDiscoverCmpd10500_reduced,10,-10.20,7.70
ligand_Maybridge_HitDiscoverCmpd10501_reduced,10,-9.35,7.20
ligand_Maybridge_HitDiscoverCmpd10502_reduced,10,-10.84,7.10
ligand_Maybridge_HitDiscoverCmpd10503_reduced,10,-10.07,7.01
ligand_Maybridge_HitDiscoverCmpd10505_reduced,10,-10.25,7.22
ligand_Maybridge_HitDiscoverCmpd10506_reduced,10,-8.55,5.50
ligand_Maybridge_HitDiscoverCmpd10507_reduced,10,-8.43,6.80
ligand_Maybridge_HitDiscoverCmpd10508_reduced,10,-11.12,7.96
ligand_Maybridge_HitDiscoverCmpd10509_reduced,10,-7.57,4.78
ligand_Maybridge_HitDiscoverCmpd1050_reduced,10,-9.96,7.15
ligand_Maybridge_HitDiscoverCmpd10510_reduced,10,-9.65,7.67
ligand_Maybridge_HitDiscoverCmpd10511_reduced,10,-8.44,6.63
ligand_Maybridge_HitDiscoverCmpd10512_reduced,10,-10.52,7.84
ligand_Maybridge_HitDiscoverCmpd10513_reduced,10,-8.22,6.60
ligand_Maybridge_HitDiscoverCmpd10514_reduced,10,-8.19,5.96
ligand_Maybridge_HitDiscoverCmpd10515_reduced,10,-10.33,6.37
ligand_Maybridge_HitDiscoverCmpd10516_reduced,10,-9.27,7.07
ligand_Maybridge_HitDiscoverCmpd10517_reduced,10,-8.33,6.88
ligand_Maybridge_HitDiscoverCmpd10518_reduced,10,-10.88,7.89
ligand_Maybridge_HitDiscoverCmpd10519_reduced,10,-10.39,8.00
ligand_Maybridge_HitDiscoverCmpd1051_reduced,10,-10.84,8.20
ligand_Maybridge_HitDiscoverCmpd10520_reduced,10,-10.20,7.53
ligand_Maybridge_HitDiscoverCmpd10521_reduced,10,-7.36,5.74
ligand_Maybridge_HitDiscoverCmpd10522_reduced,10,-10.41,7.35
ligand_Maybridge_HitDiscoverCmpd10523_reduced,10,-8.16,6.24
ligand_Maybridge_HitDiscoverCmpd10524_reduced,10,-8.86,6.71
ligand_Maybridge_HitDiscoverCmpd10525_reduced,10,-7.89,5.01
ligand_Maybridge_HitDiscoverCmpd10526_reduced,10,-10.94,8.07
ligand_Maybridge_HitDiscoverCmpd10527_reduced,10,-10.51,7.61
ligand_Maybridge_HitDiscoverCmpd10528_reduced,10,-9.96,7.19
ligand_Maybridge_HitDiscoverCmpd10529_reduced,10,-11.19,7.85
ligand_Maybridge_HitDiscoverCmpd1052_reduced,10,-8.68,6.57
ligand_Maybridge_HitDiscoverCmpd10530_reduced,10,-7.20,5.92
ligand_Maybridge_HitDiscoverCmpd10531_reduced,10,-8.59,7.66
ligand_Maybridge_HitDiscoverCmpd10532_reduced,10,-9.26,6.54
ligand_Maybridge_HitDiscoverCmpd10533_reduced,10,-10.64,6.84
ligand_Maybridge_HitDiscoverCmpd10534_reduced,10,-9.73,6.89
ligand_Maybridge_HitDiscoverCmpd10535_reduced,10,-10.41,7.31
ligand_Maybridge_HitDiscoverCmpd10536_reduced,10,-8.89,6.32
ligand_Maybridge_HitDiscoverCmpd10537_reduced,10,-12.51,8.04
ligand_Maybridge_HitDiscoverCmpd10538_reduced,10,-7.96,7.00
ligand_Maybridge_HitDiscoverCmpd10539_reduced,10,-9.69,6.90
ligand_Maybridge_HitDiscoverCmpd1053_reduced,10,-8.87,6.74
ligand_Maybridge_HitDiscoverCmpd10540_reduced,10,-8.93,7.70
ligand_Maybridge_HitDiscoverCmpd10541_reduced,10,-9.60,6.87
ligand_Maybridge_HitDiscoverCmpd10542_reduced,10,-10.53,7.80
ligand_Maybridge_HitDiscoverCmpd10543_reduced,10,-10.19,7.97
ligand_Maybridge_HitDiscoverCmpd10544_reduced,10,-11.86,8.14
ligand_Maybridge_HitDiscoverCmpd10545_reduced,10,-9.90,7.20
ligand_Maybridge_HitDiscoverCmpd10546_reduced,10,-9.06,6.88
ligand_Maybridge_HitDiscoverCmpd10547_reduced,10,-8.46,5.89
ligand_Maybridge_HitDiscoverCmpd10548_reduced,10,-6.53,7.63
ligand_Maybridge_HitDiscoverCmpd10549_reduced,10,-7.27,6.55
ligand_Maybridge_HitDiscoverCmpd1054_reduced,10,-10.91,7.01
ligand_Maybridge_HitDiscoverCmpd10550_reduced,10,-7.50,7.06
ligand_Maybridge_HitDiscoverCmpd10551_reduced,10,-10.53,6.76
ligand_Maybridge_HitDiscoverCmpd10552_reduced,10,-10.96,7.61
ligand_Maybridge_HitDiscoverCmpd10553_reduced,10,-10.45,7.74
ligand_Maybridge_HitDiscoverCmpd10554_reduced,10,-12.66,8.19
ligand_Maybridge_HitDiscoverCmpd10555_reduced,10,-11.06,7.00
ligand_Maybridge_HitDiscoverCmpd10556_reduced,10,-10.69,7.50
ligand_Maybridge_HitDiscoverCmpd10557_reduced,10,-10.06,6.96
ligand_Maybridge_HitDiscoverCmpd10558_reduced,10,-8.26,6.28
ligand_Maybridge_HitDiscoverCmpd10559_reduced,10,-9.78,7.82
ligand_Maybridge_HitDiscoverCmpd1055_reduced,10,-7.04,6.55
ligand_Maybridge_HitDiscoverCmpd10560_reduced,10,-8.11,6.90
ligand_Maybridge_HitDiscoverCmpd10561_reduced,10,-9.36,7.57
ligand_Maybridge_HitDiscoverCmpd10562_reduced,10,-10.23,7.78
ligand_Maybridge_HitDiscoverCmpd10563_reduced,10,-7.51,5.99
ligand_Maybridge_HitDiscoverCmpd10564_reduced,10,-7.98,7.57
ligand_Maybridge_HitDiscoverCmpd10565_reduced,10,-10.14,7.43
ligand_Maybridge_HitDiscoverCmpd10566_reduced,10,-6.75,5.73
ligand_Maybridge_HitDiscoverCmpd10567_reduced,10,-10.24,6.99
ligand_Maybridge_HitDiscoverCmpd10568_reduced,10,-8.47,5.48
ligand_Maybridge_HitDiscoverCmpd10569_reduced,10,-9.90,7.30
ligand_Maybridge_HitDiscoverCmpd1056_reduced,10,-10.48,6.65
ligand_Maybridge_HitDiscoverCmpd10570_reduced,10,-8.89,6.76
ligand_Maybridge_HitDiscoverCmpd10571_reduced,10,-10.62,6.80
ligand_Maybridge_HitDiscoverCmpd10572_reduced,10,-8.90,6.67
ligand_Maybridge_HitDiscoverCmpd10573_reduced,10,-9.52,7.00
ligand_Maybridge_HitDiscoverCmpd10574_reduced,10,-9.87,6.85
ligand_Maybridge_HitDiscoverCmpd10575_reduced,10,-8.50,6.00
ligand_Maybridge_HitDiscoverCmpd10576_reduced,10,-9.49,5.97
ligand_Maybridge_HitDiscoverCmpd10577_reduced,10,-9.53,6.96
ligand_Maybridge_HitDiscoverCmpd10578_reduced,10,-8.72,7.02
ligand_Maybridge_HitDiscoverCmpd10579_reduced,10,-10.60,8.07
ligand_Maybridge_HitDiscoverCmpd1057_reduced,10,-13.11,7.64
ligand_Maybridge_HitDiscoverCmpd10580_reduced,10,-9.68,6.47
ligand_Maybridge_HitDiscoverCmpd10581_reduced,10,-11.86,6.91
ligand_Maybridge_HitDiscoverCmpd10582_reduced,10,-9.98,6.96
ligand_Maybridge_HitDiscoverCmpd10583_reduced,10,-9.76,6.65
ligand_Maybridge_HitDiscoverCmpd10584_reduced,10,-10.11,7.32
ligand_Maybridge_HitDiscoverCmpd10585_reduced,10,-9.25,6.85
ligand_Maybridge_HitDiscoverCmpd10586_reduced,10,-6.44,4.71
ligand_Maybridge_HitDiscoverCmpd10587_reduced,10,-9.60,6.55
ligand_Maybridge_HitDiscoverCmpd10588_reduced,10,-5.38,8.22
ligand_Maybridge_HitDiscoverCmpd10589_reduced,10,-6.54,5.46
ligand_Maybridge_HitDiscoverCmpd1058_reduced,10,-7.97,5.39
ligand_Maybridge_HitDiscoverCmpd10590_reduced,10,-7.39,6.35
ligand_Maybridge_HitDiscoverCmpd10591_reduced,10,-6.94,5.06
ligand_Maybridge_HitDiscoverCmpd10592_reduced,10,-9.95,6.95
ligand_Maybridge_HitDiscoverCmpd10593_reduced,10,-11.14,6.87
ligand_Maybridge_HitDiscoverCmpd10594_reduced,10,-11.11,7.50
ligand_Maybridge_HitDiscoverCmpd10595_reduced,10,-9.04,6.11
ligand_Maybridge_HitDiscoverCmpd10596_reduced,10,-10.42,7.19
ligand_Maybridge_HitDiscoverCmpd10597_reduced,10,-9.25,6.10
ligand_Maybridge_HitDiscoverCmpd10598_reduced,10,-3.56,7.93
ligand_Maybridge_HitDiscoverCmpd10599_reduced,10,-12.41,7.70
ligand_Maybridge_HitDiscoverCmpd1059_reduced,10,-8.97,6.54
ligand_Maybridge_HitDiscoverCmpd105_reduced,10,-10.57,6.65
ligand_Maybridge_HitDiscoverCmpd10600_reduced,10,-8.23,6.57
ligand_Maybridge_HitDiscoverCmpd10601_reduced,10,-9.06,6.38
ligand_Maybridge_HitDiscoverCmpd10602_reduced,10,-11.93,7.80
ligand_Maybridge_HitDiscoverCmpd10603_reduced,10,-8.54,6.45
ligand_Maybridge_HitDiscoverCmpd10604_reduced,10,-11.14,7.52
ligand_Maybridge_HitDiscoverCmpd10605_reduced,10,-8.97,6.37
ligand_Maybridge_HitDiscoverCmpd10606_reduced,10,-9.34,6.49
ligand_Maybridge_HitDiscoverCmpd10607_reduced,10,-7.47,5.82
ligand_Maybridge_HitDiscoverCmpd10608_reduced,10,-10.03,7.22
ligand_Maybridge_HitDiscoverCmpd10609_reduced,10,-8.81,6.42
ligand_Maybridge_HitDiscoverCmpd1060_reduced,10,-10.46,8.01
ligand_Maybridge_HitDiscoverCmpd10610_reduced,10,-10.10,7.30
ligand_Maybridge_HitDiscoverCmpd10611_reduced,10,-11.95,7.62
ligand_Maybridge_HitDiscoverCmpd10612_reduced,10,-5.81,5.69
ligand_Maybridge_HitDiscoverCmpd10613_reduced,10,-10.42,7.54
ligand_Maybridge_HitDiscoverCmpd10614_reduced,10,-12.45,8.34
ligand_Maybridge_HitDiscoverCmpd10615_reduced,10,-7.41,6.48
ligand_Maybridge_HitDiscoverCmpd10616_reduced,10,-10.49,7.31
ligand_Maybridge_HitDiscoverCmpd10617_reduced,10,-8.83,6.86
ligand_Maybridge_HitDiscoverCmpd10618_reduced,10,-11.83,7.78
ligand_Maybridge_HitDiscoverCmpd10619_reduced,10,-7.84,7.29
ligand_Maybridge_HitDiscoverCmpd1061_reduced,10,-12.84,7.84
ligand_Maybridge_HitDiscoverCmpd10620_reduced,10,-7.53,6.36
ligand_Maybridge_HitDiscoverCmpd10621_reduced,10,-10.88,7.26
ligand_Maybridge_HitDiscoverCmpd10622_reduced,10,-9.65,6.47
ligand_Maybridge_HitDiscoverCmpd10623_reduced,10,-8.70,6.41
ligand_Maybridge_HitDiscoverCmpd10624_reduced,10,-9.00,7.79
ligand_Maybridge_HitDiscoverCmpd10625_reduced,10,-11.16,8.05
ligand_Maybridge_HitDiscoverCmpd10626_reduced,10,-8.75,6.48
ligand_Maybridge_HitDiscoverCmpd10627_reduced,10,-10.69,8.06
ligand_Maybridge_HitDiscoverCmpd10628_reduced,10,-5.74,5.57
ligand_Maybridge_HitDiscoverCmpd10629_reduced,10,-9.50,7.81
ligand_Maybridge_HitDiscoverCmpd1062_reduced,10,-11.09,8.23
ligand_Maybridge_HitDiscoverCmpd10630_reduced,10,-9.28,6.90
ligand_Maybridge_HitDiscoverCmpd10631_reduced,10,-9.70,7.18
ligand_Maybridge_HitDiscoverCmpd10632_reduced,10,-10.37,7.64
ligand_Maybridge_HitDiscoverCmpd10633_reduced,10,-10.76,7.83
ligand_Maybridge_HitDiscoverCmpd10634_reduced,10,-9.16,6.30
ligand_Maybridge_HitDiscoverCmpd10635_reduced,10,-7.99,7.20
ligand_Maybridge_HitDiscoverCmpd10636_reduced,10,-8.93,6.60
ligand_Maybridge_HitDiscoverCmpd10637_reduced,10,-9.62,7.76
ligand_Maybridge_HitDiscoverCmpd10638_reduced,10,-8.80,7.79
ligand_Maybridge_HitDiscoverCmpd10639_reduced,10,-8.63,7.43
ligand_Maybridge_HitDiscoverCmpd1063_reduced,10,-7.92,6.63
ligand_Maybridge_HitDiscoverCmpd10640_reduced,10,-9.55,6.88
ligand_Maybridge_HitDiscoverCmpd10641_reduced,10,-9.08,7.05
ligand_Maybridge_HitDiscoverCmpd10642_reduced,10,-7.74,7.98
ligand_Maybridge_HitDiscoverCmpd10643_reduced,10,-11.77,8.28
ligand_Maybridge_HitDiscoverCmpd10644_reduced,10,-9.91,7.91
ligand_Maybridge_HitDiscoverCmpd10645_reduced,10,-10.22,7.97
ligand_Maybridge_HitDiscoverCmpd10646_reduced,10,-8.80,6.77
