Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd34182_reduced,10,-10.60,8.18
ligand_Maybridge_HitDiscoverCmpd34183_reduced,10,-9.37,7.17
ligand_Maybridge_HitDiscoverCmpd34184_reduced,10,-8.58,6.12
ligand_Maybridge_HitDiscoverCmpd34185_reduced,10,-10.14,7.51
ligand_Maybridge_HitDiscoverCmpd34186_reduced,10,-9.70,7.69
ligand_Maybridge_HitDiscoverCmpd34187_reduced,10,-10.74,7.96
ligand_Maybridge_HitDiscoverCmpd34188_reduced,10,-10.41,7.81
ligand_Maybridge_HitDiscoverCmpd34189_reduced,10,-8.43,7.12
ligand_Maybridge_HitDiscoverCmpd3418_reduced,10,-9.60,6.12
ligand_Maybridge_HitDiscoverCmpd34190_reduced,10,-9.10,6.22
ligand_Maybridge_HitDiscoverCmpd34191_reduced,10,-10.96,6.59
ligand_Maybridge_HitDiscoverCmpd34192_reduced,10,-10.61,7.20
ligand_Maybridge_HitDiscoverCmpd34193_reduced,10,-9.87,7.26
ligand_Maybridge_HitDiscoverCmpd34194_reduced,10,-10.26,6.24
ligand_Maybridge_HitDiscoverCmpd34195_reduced,10,-8.94,6.66
ligand_Maybridge_HitDiscoverCmpd34196_reduced,10,-7.34,6.28
ligand_Maybridge_HitDiscoverCmpd34197_reduced,10,-7.96,7.98
ligand_Maybridge_HitDiscoverCmpd34198_reduced,10,-9.51,7.71
ligand_Maybridge_HitDiscoverCmpd34199_reduced,10,-3.64,7.61
ligand_Maybridge_HitDiscoverCmpd3419_reduced,10,-9.83,6.78
ligand_Maybridge_HitDiscoverCmpd341_reduced,10,-10.21,6.43
ligand_Maybridge_HitDiscoverCmpd34200_reduced,10,-11.71,6.68
ligand_Maybridge_HitDiscoverCmpd34201_reduced,10,-10.14,6.94
ligand_Maybridge_HitDiscoverCmpd34202_reduced,10,-9.73,6.59
ligand_Maybridge_HitDiscoverCmpd34203_reduced,10,-9.02,6.33
ligand_Maybridge_HitDiscoverCmpd34204_reduced,10,-10.87,6.24
ligand_Maybridge_HitDiscoverCmpd34205_reduced,10,-10.54,6.92
ligand_Maybridge_HitDiscoverCmpd34206_reduced,10,-7.56,6.68
ligand_Maybridge_HitDiscoverCmpd34207_reduced,10,-11.19,7.62
ligand_Maybridge_HitDiscoverCmpd34208_reduced,10,-9.31,7.72
ligand_Maybridge_HitDiscoverCmpd34209_reduced,10,-11.43,8.37
ligand_Maybridge_HitDiscoverCmpd3420_reduced,10,-7.97,6.79
ligand_Maybridge_HitDiscoverCmpd34210_reduced,10,-10.65,6.74
ligand_Maybridge_HitDiscoverCmpd34211_reduced,10,-10.77,7.11
ligand_Maybridge_HitDiscoverCmpd34212_reduced,10,-10.29,7.01
ligand_Maybridge_HitDiscoverCmpd34213_reduced,10,-8.92,5.78
ligand_Maybridge_HitDiscoverCmpd34214_reduced,10,-9.42,6.99
ligand_Maybridge_HitDiscoverCmpd34215_reduced,10,-10.44,6.85
ligand_Maybridge_HitDiscoverCmpd34216_reduced,10,-9.52,6.57
ligand_Maybridge_HitDiscoverCmpd34217_reduced,10,-10.97,7.60
ligand_Maybridge_HitDiscoverCmpd34218_reduced,10,-8.38,6.07
ligand_Maybridge_HitDiscoverCmpd34219_reduced,10,-10.30,6.62
ligand_Maybridge_HitDiscoverCmpd3421_reduced,10,-8.97,7.55
ligand_Maybridge_HitDiscoverCmpd34220_reduced,10,-7.46,5.89
ligand_Maybridge_HitDiscoverCmpd34222_reduced,10,-8.44,6.24
ligand_Maybridge_HitDiscoverCmpd34223_reduced,10,-7.05,6.39
ligand_Maybridge_HitDiscoverCmpd34224_reduced,10,-10.43,7.09
ligand_Maybridge_HitDiscoverCmpd34225_reduced,10,-9.96,6.96
ligand_Maybridge_HitDiscoverCmpd34226_reduced,10,-10.15,7.71
ligand_Maybridge_HitDiscoverCmpd34227_reduced,10,-10.36,7.43
ligand_Maybridge_HitDiscoverCmpd34228_reduced,10,-8.93,7.04
ligand_Maybridge_HitDiscoverCmpd34229_reduced,10,-10.20,6.51
ligand_Maybridge_HitDiscoverCmpd3422_reduced,10,-12.79,8.05
ligand_Maybridge_HitDiscoverCmpd34230_reduced,10,-7.73,5.85
ligand_Maybridge_HitDiscoverCmpd34232_reduced,10,-9.92,7.59
ligand_Maybridge_HitDiscoverCmpd34233_reduced,10,-8.02,6.46
ligand_Maybridge_HitDiscoverCmpd34234_reduced,10,-9.86,7.14
ligand_Maybridge_HitDiscoverCmpd34235_reduced,10,-8.51,5.77
ligand_Maybridge_HitDiscoverCmpd34236_reduced,10,-9.37,7.18
ligand_Maybridge_HitDiscoverCmpd34237_reduced,10,-9.49,6.86
ligand_Maybridge_HitDiscoverCmpd34238_reduced,10,-9.45,6.55
ligand_Maybridge_HitDiscoverCmpd34239_reduced,10,-9.05,6.40
ligand_Maybridge_HitDiscoverCmpd3423_reduced,10,-8.77,6.43
ligand_Maybridge_HitDiscoverCmpd34240_reduced,10,-7.61,5.59
ligand_Maybridge_HitDiscoverCmpd34241_reduced,10,-9.10,5.78
ligand_Maybridge_HitDiscoverCmpd34242_reduced,10,-7.98,5.89
ligand_Maybridge_HitDiscoverCmpd34243_reduced,10,-7.17,6.20
ligand_Maybridge_HitDiscoverCmpd34244_reduced,10,-9.90,7.02
ligand_Maybridge_HitDiscoverCmpd34245_reduced,10,-9.87,6.58
ligand_Maybridge_HitDiscoverCmpd34246_reduced,10,-9.42,7.33
ligand_Maybridge_HitDiscoverCmpd34247_reduced,10,-10.23,7.66
ligand_Maybridge_HitDiscoverCmpd34248_reduced,10,-8.28,6.17
ligand_Maybridge_HitDiscoverCmpd34249_reduced,10,-8.52,6.02
ligand_Maybridge_HitDiscoverCmpd3424_reduced,10,-7.71,5.06
ligand_Maybridge_HitDiscoverCmpd34251_reduced,10,-7.91,6.41
ligand_Maybridge_HitDiscoverCmpd34252_reduced,10,-6.45,5.33
ligand_Maybridge_HitDiscoverCmpd34253_reduced,10,-7.20,6.10
ligand_Maybridge_HitDiscoverCmpd34254_reduced,10,-9.95,7.30
ligand_Maybridge_HitDiscoverCmpd34255_reduced,10,-6.68,5.69
ligand_Maybridge_HitDiscoverCmpd34256_reduced,10,-9.91,7.73
ligand_Maybridge_HitDiscoverCmpd34257_reduced,10,-9.63,7.59
ligand_Maybridge_HitDiscoverCmpd34258_reduced,10,-9.09,6.57
ligand_Maybridge_HitDiscoverCmpd34259_reduced,10,-10.06,6.80
ligand_Maybridge_HitDiscoverCmpd3425_reduced,10,-8.25,5.69
ligand_Maybridge_HitDiscoverCmpd34261_reduced,10,-8.55,6.79
ligand_Maybridge_HitDiscoverCmpd34262_reduced,10,-8.39,6.41
ligand_Maybridge_HitDiscoverCmpd34263_reduced,10,-7.69,6.15
ligand_Maybridge_HitDiscoverCmpd34264_reduced,10,-8.86,7.02
ligand_Maybridge_HitDiscoverCmpd34265_reduced,10,-7.30,6.21
ligand_Maybridge_HitDiscoverCmpd34266_reduced,10,-9.51,7.70
ligand_Maybridge_HitDiscoverCmpd34267_reduced,10,-9.10,6.72
ligand_Maybridge_HitDiscoverCmpd34268_reduced,10,-6.36,4.87
ligand_Maybridge_HitDiscoverCmpd34269_reduced,10,-8.93,5.81
ligand_Maybridge_HitDiscoverCmpd3426_reduced,10,-6.61,7.91
ligand_Maybridge_HitDiscoverCmpd34271_reduced,10,-7.30,5.48
ligand_Maybridge_HitDiscoverCmpd34272_reduced,10,-8.89,6.22
ligand_Maybridge_HitDiscoverCmpd34273_reduced,10,-8.89,6.37
ligand_Maybridge_HitDiscoverCmpd34274_reduced,10,-9.36,6.70
ligand_Maybridge_HitDiscoverCmpd34275_reduced,10,-10.40,7.50
ligand_Maybridge_HitDiscoverCmpd34276_reduced,10,-8.85,6.39
ligand_Maybridge_HitDiscoverCmpd34277_reduced,10,-9.24,6.90
ligand_Maybridge_HitDiscoverCmpd34278_reduced,10,-10.12,5.93
ligand_Maybridge_HitDiscoverCmpd34279_reduced,10,-9.70,6.76
ligand_Maybridge_HitDiscoverCmpd3427_reduced,10,-8.02,7.24
ligand_Maybridge_HitDiscoverCmpd34281_reduced,10,-7.62,5.61
ligand_Maybridge_HitDiscoverCmpd34282_reduced,10,-7.59,6.19
ligand_Maybridge_HitDiscoverCmpd34283_reduced,10,-8.70,6.69
ligand_Maybridge_HitDiscoverCmpd34284_reduced,10,-9.23,6.47
ligand_Maybridge_HitDiscoverCmpd34285_reduced,10,-10.24,7.46
ligand_Maybridge_HitDiscoverCmpd34286_reduced,10,-8.52,6.67
ligand_Maybridge_HitDiscoverCmpd34287_reduced,10,-10.57,7.21
ligand_Maybridge_HitDiscoverCmpd34288_reduced,10,-9.97,6.67
ligand_Maybridge_HitDiscoverCmpd3428_reduced,10,-8.78,7.68
ligand_Maybridge_HitDiscoverCmpd34291_reduced,10,-7.51,5.47
ligand_Maybridge_HitDiscoverCmpd34292_reduced,10,-6.96,6.32
ligand_Maybridge_HitDiscoverCmpd34293_reduced,10,-10.04,7.30
ligand_Maybridge_HitDiscoverCmpd34294_reduced,10,-9.10,6.16
ligand_Maybridge_HitDiscoverCmpd34295_reduced,10,-9.71,7.47
ligand_Maybridge_HitDiscoverCmpd34296_reduced,10,-10.03,7.43
ligand_Maybridge_HitDiscoverCmpd34297_reduced,10,-7.85,5.85
ligand_Maybridge_HitDiscoverCmpd34298_reduced,10,-11.21,6.54
ligand_Maybridge_HitDiscoverCmpd34299_reduced,10,-11.19,7.61
ligand_Maybridge_HitDiscoverCmpd3429_reduced,10,-9.36,8.11
ligand_Maybridge_HitDiscoverCmpd342_reduced,10,-7.82,6.73
ligand_Maybridge_HitDiscoverCmpd34300_reduced,10,-8.14,7.89
ligand_Maybridge_HitDiscoverCmpd34301_reduced,10,-11.11,7.85
ligand_Maybridge_HitDiscoverCmpd34302_reduced,10,-9.63,7.90
ligand_Maybridge_HitDiscoverCmpd34303_reduced,10,-10.55,7.29
ligand_Maybridge_HitDiscoverCmpd34304_reduced,10,-9.42,7.14
ligand_Maybridge_HitDiscoverCmpd34305_reduced,10,-9.78,6.95
ligand_Maybridge_HitDiscoverCmpd34306_reduced,10,-8.93,6.96
ligand_Maybridge_HitDiscoverCmpd34307_reduced,10,-9.20,6.95
ligand_Maybridge_HitDiscoverCmpd34308_reduced,10,-7.86,7.40
ligand_Maybridge_HitDiscoverCmpd34309_reduced,10,-10.51,6.83
ligand_Maybridge_HitDiscoverCmpd3430_reduced,10,-9.01,6.66
ligand_Maybridge_HitDiscoverCmpd34310_reduced,10,-7.29,7.71
ligand_Maybridge_HitDiscoverCmpd34311_reduced,10,-10.76,7.93
ligand_Maybridge_HitDiscoverCmpd34312_reduced,10,-9.48,7.52
ligand_Maybridge_HitDiscoverCmpd34313_reduced,10,-8.78,6.96
ligand_Maybridge_HitDiscoverCmpd34314_reduced,10,-9.65,6.89
ligand_Maybridge_HitDiscoverCmpd34315_reduced,10,-10.29,6.95
ligand_Maybridge_HitDiscoverCmpd34316_reduced,10,-11.48,7.87
ligand_Maybridge_HitDiscoverCmpd34317_reduced,10,-9.38,7.65
ligand_Maybridge_HitDiscoverCmpd34318_reduced,10,-3.76,8.02
ligand_Maybridge_HitDiscoverCmpd34319_reduced,10,-8.65,6.18
ligand_Maybridge_HitDiscoverCmpd3431_reduced,10,-7.11,5.70
ligand_Maybridge_HitDiscoverCmpd34320_reduced,10,-9.47,8.07
ligand_Maybridge_HitDiscoverCmpd34321_reduced,10,-10.39,7.83
ligand_Maybridge_HitDiscoverCmpd34322_reduced,10,-8.60,7.48
ligand_Maybridge_HitDiscoverCmpd34323_reduced,10,-9.27,6.94
ligand_Maybridge_HitDiscoverCmpd34324_reduced,10,-9.50,7.44
ligand_Maybridge_HitDiscoverCmpd34325_reduced,10,-9.66,7.53
ligand_Maybridge_HitDiscoverCmpd34326_reduced,10,-11.05,7.63
ligand_Maybridge_HitDiscoverCmpd34327_reduced,10,-8.91,7.30
ligand_Maybridge_HitDiscoverCmpd34328_reduced,10,-13.27,8.12
ligand_Maybridge_HitDiscoverCmpd34329_reduced,10,-9.49,6.61
ligand_Maybridge_HitDiscoverCmpd3432_reduced,10,-8.65,6.15
ligand_Maybridge_HitDiscoverCmpd34330_reduced,10,-11.27,8.03
ligand_Maybridge_HitDiscoverCmpd34331_reduced,10,-12.89,8.25
ligand_Maybridge_HitDiscoverCmpd34332_reduced,10,-8.83,7.62
ligand_Maybridge_HitDiscoverCmpd34333_reduced,10,-8.62,6.59
ligand_Maybridge_HitDiscoverCmpd34334_reduced,10,-8.74,6.07
ligand_Maybridge_HitDiscoverCmpd34335_reduced,10,-10.07,7.17
ligand_Maybridge_HitDiscoverCmpd34336_reduced,10,-10.23,8.27
ligand_Maybridge_HitDiscoverCmpd34337_reduced,10,-10.85,7.64
ligand_Maybridge_HitDiscoverCmpd34338_reduced,10,-10.51,7.08
ligand_Maybridge_HitDiscoverCmpd34339_reduced,10,-9.94,6.87
ligand_Maybridge_HitDiscoverCmpd3433_reduced,10,-9.20,6.99
ligand_Maybridge_HitDiscoverCmpd34340_reduced,10,-10.44,7.66
ligand_Maybridge_HitDiscoverCmpd34341_reduced,10,-11.36,7.26
ligand_Maybridge_HitDiscoverCmpd34342_reduced,10,-5.98,7.98
ligand_Maybridge_HitDiscoverCmpd34343_reduced,10,-9.03,6.94
ligand_Maybridge_HitDiscoverCmpd34344_reduced,10,-8.85,6.00
ligand_Maybridge_HitDiscoverCmpd34345_reduced,10,-9.59,7.12
ligand_Maybridge_HitDiscoverCmpd34346_reduced,10,-9.53,7.33
ligand_Maybridge_HitDiscoverCmpd34347_reduced,10,-11.17,7.22
ligand_Maybridge_HitDiscoverCmpd34348_reduced,10,-8.12,7.13
ligand_Maybridge_HitDiscoverCmpd34349_reduced,10,-10.44,7.40
ligand_Maybridge_HitDiscoverCmpd3434_reduced,10,-9.90,7.79
ligand_Maybridge_HitDiscoverCmpd34350_reduced,10,-10.02,7.57
ligand_Maybridge_HitDiscoverCmpd34351_reduced,10,-9.97,7.19
ligand_Maybridge_HitDiscoverCmpd34352_reduced,10,-9.40,7.45
ligand_Maybridge_HitDiscoverCmpd34353_reduced,10,-9.04,6.91
ligand_Maybridge_HitDiscoverCmpd34354_reduced,10,-9.25,6.38
ligand_Maybridge_HitDiscoverCmpd34355_reduced,10,-8.05,6.53
ligand_Maybridge_HitDiscoverCmpd34356_reduced,10,-9.29,7.43
ligand_Maybridge_HitDiscoverCmpd34357_reduced,10,-10.42,7.19
ligand_Maybridge_HitDiscoverCmpd34358_reduced,10,-11.27,7.92
ligand_Maybridge_HitDiscoverCmpd34359_reduced,10,-10.93,7.43
ligand_Maybridge_HitDiscoverCmpd3435_reduced,10,-6.68,5.08
ligand_Maybridge_HitDiscoverCmpd34360_reduced,10,-10.99,7.69
ligand_Maybridge_HitDiscoverCmpd34361_reduced,10,-10.45,7.09
ligand_Maybridge_HitDiscoverCmpd34362_reduced,10,-9.48,7.01
ligand_Maybridge_HitDiscoverCmpd34363_reduced,10,-10.10,7.38
ligand_Maybridge_HitDiscoverCmpd34364_reduced,10,-8.43,6.19
ligand_Maybridge_HitDiscoverCmpd34365_reduced,10,-8.27,6.60
ligand_Maybridge_HitDiscoverCmpd34366_reduced,10,-10.43,7.93
ligand_Maybridge_HitDiscoverCmpd34367_reduced,10,-8.82,7.98
ligand_Maybridge_HitDiscoverCmpd34368_reduced,10,-9.06,7.15
ligand_Maybridge_HitDiscoverCmpd34369_reduced,10,-5.77,7.87
ligand_Maybridge_HitDiscoverCmpd3436_reduced,10,-8.13,7.78
ligand_Maybridge_HitDiscoverCmpd34370_reduced,10,-9.91,7.68
ligand_Maybridge_HitDiscoverCmpd34371_reduced,10,-10.22,7.90
ligand_Maybridge_HitDiscoverCmpd34372_reduced,10,-10.51,7.51
ligand_Maybridge_HitDiscoverCmpd34373_reduced,10,-9.61,6.84
ligand_Maybridge_HitDiscoverCmpd34374_reduced,10,-8.84,6.13
ligand_Maybridge_HitDiscoverCmpd34375_reduced,10,-8.81,6.93
ligand_Maybridge_HitDiscoverCmpd34376_reduced,10,-10.01,7.24
ligand_Maybridge_HitDiscoverCmpd34377_reduced,10,-9.98,6.91
ligand_Maybridge_HitDiscoverCmpd34378_reduced,10,-8.46,5.84
ligand_Maybridge_HitDiscoverCmpd34379_reduced,10,-9.48,7.14
ligand_Maybridge_HitDiscoverCmpd3437_reduced,10,-8.53,6.70
ligand_Maybridge_HitDiscoverCmpd34380_reduced,10,-8.13,6.12
ligand_Maybridge_HitDiscoverCmpd34381_reduced,10,-7.59,8.13
ligand_Maybridge_HitDiscoverCmpd34382_reduced,10,-7.33,6.44
ligand_Maybridge_HitDiscoverCmpd34383_reduced,10,-6.68,5.65
ligand_Maybridge_HitDiscoverCmpd34384_reduced,10,-6.88,7.00
ligand_Maybridge_HitDiscoverCmpd34385_reduced,10,-7.61,7.38
ligand_Maybridge_HitDiscoverCmpd34386_reduced,10,-8.16,7.31
ligand_Maybridge_HitDiscoverCmpd34387_reduced,10,-8.78,5.45
ligand_Maybridge_HitDiscoverCmpd34388_reduced,10,-8.60,6.27
ligand_Maybridge_HitDiscoverCmpd34389_reduced,10,-9.47,6.48
ligand_Maybridge_HitDiscoverCmpd3438_reduced,10,-9.32,8.47
ligand_Maybridge_HitDiscoverCmpd34390_reduced,10,-7.68,7.23
ligand_Maybridge_HitDiscoverCmpd34391_reduced,10,-6.63,7.98
ligand_Maybridge_HitDiscoverCmpd34392_reduced,10,-8.76,6.71
ligand_Maybridge_HitDiscoverCmpd34393_reduced,10,-5.35,5.79
ligand_Maybridge_HitDiscoverCmpd34394_reduced,10,-8.31,7.28
ligand_Maybridge_HitDiscoverCmpd34395_reduced,10,-10.74,8.31
ligand_Maybridge_HitDiscoverCmpd34396_reduced,10,-8.64,6.85
ligand_Maybridge_HitDiscoverCmpd34397_reduced,10,-7.76,6.38
ligand_Maybridge_HitDiscoverCmpd34398_reduced,10,-9.26,6.55
ligand_Maybridge_HitDiscoverCmpd34399_reduced,10,-10.15,6.95
ligand_Maybridge_HitDiscoverCmpd3439_reduced,10,-7.73,7.53
ligand_Maybridge_HitDiscoverCmpd343_reduced,10,-11.51,7.88
ligand_Maybridge_HitDiscoverCmpd34400_reduced,10,-5.14,4.73
ligand_Maybridge_HitDiscoverCmpd34401_reduced,10,-7.01,8.09
ligand_Maybridge_HitDiscoverCmpd34402_reduced,10,-7.90,6.85
ligand_Maybridge_HitDiscoverCmpd34403_reduced,10,-5.52,6.46
ligand_Maybridge_HitDiscoverCmpd34404_reduced,10,-10.83,7.87
ligand_Maybridge_HitDiscoverCmpd34405_reduced,10,-5.39,5.81
ligand_Maybridge_HitDiscoverCmpd34406_reduced,10,-8.76,7.41
ligand_Maybridge_HitDiscoverCmpd34407_reduced,10,-7.69,6.32
ligand_Maybridge_HitDiscoverCmpd34408_reduced,10,-9.63,8.27
ligand_Maybridge_HitDiscoverCmpd34409_reduced,10,-10.08,7.49
ligand_Maybridge_HitDiscoverCmpd3440_reduced,10,-7.78,6.34
ligand_Maybridge_HitDiscoverCmpd34410_reduced,10,-8.60,6.11
ligand_Maybridge_HitDiscoverCmpd34411_reduced,10,-8.18,6.40
ligand_Maybridge_HitDiscoverCmpd34412_reduced,10,-6.41,6.82
ligand_Maybridge_HitDiscoverCmpd34413_reduced,10,-7.40,7.20
ligand_Maybridge_HitDiscoverCmpd34414_reduced,10,-5.03,5.59
ligand_Maybridge_HitDiscoverCmpd34415_reduced,10,-6.16,6.68
ligand_Maybridge_HitDiscoverCmpd34416_reduced,10,-8.66,6.42
ligand_Maybridge_HitDiscoverCmpd34417_reduced,10,-8.60,7.79
ligand_Maybridge_HitDiscoverCmpd34418_reduced,10,-9.80,7.47
ligand_Maybridge_HitDiscoverCmpd34419_reduced,10,-8.04,6.74
ligand_Maybridge_HitDiscoverCmpd3441_reduced,10,-7.69,6.22
ligand_Maybridge_HitDiscoverCmpd34420_reduced,10,-6.82,7.12
ligand_Maybridge_HitDiscoverCmpd34421_reduced,10,-10.25,6.69
ligand_Maybridge_HitDiscoverCmpd34422_reduced,10,-8.01,7.33
ligand_Maybridge_HitDiscoverCmpd34423_reduced,10,-8.29,7.16
ligand_Maybridge_HitDiscoverCmpd34424_reduced,10,-7.72,5.96
ligand_Maybridge_HitDiscoverCmpd34425_reduced,10,-6.05,6.79
ligand_Maybridge_HitDiscoverCmpd34426_reduced,10,-7.86,6.26
ligand_Maybridge_HitDiscoverCmpd34427_reduced,10,-8.27,7.91
ligand_Maybridge_HitDiscoverCmpd34428_reduced,10,-7.85,6.76
ligand_Maybridge_HitDiscoverCmpd34429_reduced,10,-6.91,6.06
ligand_Maybridge_HitDiscoverCmpd3442_reduced,10,-9.32,7.76
ligand_Maybridge_HitDiscoverCmpd34430_reduced,10,-8.19,6.94
ligand_Maybridge_HitDiscoverCmpd34431_reduced,10,-10.44,7.07
ligand_Maybridge_HitDiscoverCmpd34432_reduced,10,-8.42,7.46
ligand_Maybridge_HitDiscoverCmpd34433_reduced,10,-8.82,7.66
ligand_Maybridge_HitDiscoverCmpd34434_reduced,10,-9.82,6.88
ligand_Maybridge_HitDiscoverCmpd34435_reduced,10,-6.40,7.35
ligand_Maybridge_HitDiscoverCmpd34436_reduced,10,-8.28,6.11
ligand_Maybridge_HitDiscoverCmpd34437_reduced,10,-8.44,6.13
ligand_Maybridge_HitDiscoverCmpd34438_reduced,10,-7.63,6.42
ligand_Maybridge_HitDiscoverCmpd34439_reduced,10,-8.07,6.76
ligand_Maybridge_HitDiscoverCmpd3443_reduced,10,-11.04,7.57
ligand_Maybridge_HitDiscoverCmpd34440_reduced,10,-6.77,7.45
ligand_Maybridge_HitDiscoverCmpd34441_reduced,10,-8.31,7.71
ligand_Maybridge_HitDiscoverCmpd34442_reduced,10,-7.59,6.99
ligand_Maybridge_HitDiscoverCmpd34443_reduced,10,-7.18,7.75
ligand_Maybridge_HitDiscoverCmpd34444_reduced,10,-8.44,6.03
ligand_Maybridge_HitDiscoverCmpd34445_reduced,10,-8.56,6.28
ligand_Maybridge_HitDiscoverCmpd34446_reduced,10,-7.36,5.72
ligand_Maybridge_HitDiscoverCmpd34447_reduced,10,-8.26,6.79
ligand_Maybridge_HitDiscoverCmpd34448_reduced,10,-8.39,6.01
ligand_Maybridge_HitDiscoverCmpd34449_reduced,10,-8.65,6.09
ligand_Maybridge_HitDiscoverCmpd3444_reduced,10,-11.33,7.90
ligand_Maybridge_HitDiscoverCmpd34450_reduced,10,-7.22,6.08
ligand_Maybridge_HitDiscoverCmpd34451_reduced,10,-9.27,6.32
ligand_Maybridge_HitDiscoverCmpd34452_reduced,10,-8.07,7.50
ligand_Maybridge_HitDiscoverCmpd34453_reduced,10,-7.27,6.33
ligand_Maybridge_HitDiscoverCmpd34454_reduced,10,-7.73,5.83
ligand_Maybridge_HitDiscoverCmpd34455_reduced,10,-8.74,6.30
ligand_Maybridge_HitDiscoverCmpd34456_reduced,10,-8.47,6.00
ligand_Maybridge_HitDiscoverCmpd34457_reduced,10,-10.98,7.80
ligand_Maybridge_HitDiscoverCmpd34458_reduced,10,-4.55,3.95
ligand_Maybridge_HitDiscoverCmpd34459_reduced,10,-11.41,8.22
ligand_Maybridge_HitDiscoverCmpd3445_reduced,10,-9.66,6.73
ligand_Maybridge_HitDiscoverCmpd34460_reduced,10,-12.50,6.66
ligand_Maybridge_HitDiscoverCmpd34461_reduced,10,-10.45,6.79
ligand_Maybridge_HitDiscoverCmpd34462_reduced,10,-9.57,7.40
ligand_Maybridge_HitDiscoverCmpd34463_reduced,10,-11.31,7.39
ligand_Maybridge_HitDiscoverCmpd34464_reduced,10,-10.26,6.76
ligand_Maybridge_HitDiscoverCmpd34465_reduced,10,-9.51,7.19
ligand_Maybridge_HitDiscoverCmpd34466_reduced,10,-11.08,7.49
ligand_Maybridge_HitDiscoverCmpd34467_reduced,10,-10.09,7.57
ligand_Maybridge_HitDiscoverCmpd34468_reduced,10,-9.35,6.99
ligand_Maybridge_HitDiscoverCmpd34469_reduced,10,-11.47,7.78
ligand_Maybridge_HitDiscoverCmpd3446_reduced,10,-9.52,6.24
ligand_Maybridge_HitDiscoverCmpd34470_reduced,10,-10.08,8.02
ligand_Maybridge_HitDiscoverCmpd34471_reduced,10,-11.11,6.84
ligand_Maybridge_HitDiscoverCmpd34472_reduced,10,-9.25,7.69
ligand_Maybridge_HitDiscoverCmpd34473_reduced,10,-9.66,6.57
ligand_Maybridge_HitDiscoverCmpd34474_reduced,10,-10.26,6.54
ligand_Maybridge_HitDiscoverCmpd34475_reduced,10,-9.28,6.41
ligand_Maybridge_HitDiscoverCmpd34476_reduced,10,-8.09,6.36
ligand_Maybridge_HitDiscoverCmpd34477_reduced,10,-10.30,7.81
ligand_Maybridge_HitDiscoverCmpd34478_reduced,10,-8.41,6.88
ligand_Maybridge_HitDiscoverCmpd34479_reduced,10,-11.93,7.98
ligand_Maybridge_HitDiscoverCmpd3447_reduced,10,-8.67,6.88
ligand_Maybridge_HitDiscoverCmpd34480_reduced,10,-11.51,7.82
ligand_Maybridge_HitDiscoverCmpd34481_reduced,10,-9.41,6.98
ligand_Maybridge_HitDiscoverCmpd34482_reduced,10,-10.24,7.61
ligand_Maybridge_HitDiscoverCmpd34483_reduced,10,-9.13,6.29
ligand_Maybridge_HitDiscoverCmpd34484_reduced,10,-9.70,5.95
ligand_Maybridge_HitDiscoverCmpd34485_reduced,10,-9.73,6.82
ligand_Maybridge_HitDiscoverCmpd34486_reduced,10,-10.02,7.51
ligand_Maybridge_HitDiscoverCmpd34487_reduced,10,-9.58,7.56
ligand_Maybridge_HitDiscoverCmpd34488_reduced,10,-6.86,6.64
ligand_Maybridge_HitDiscoverCmpd34489_reduced,10,-10.20,7.21
ligand_Maybridge_HitDiscoverCmpd3448_reduced,10,-9.76,6.75
ligand_Maybridge_HitDiscoverCmpd34490_reduced,10,-11.45,7.80
ligand_Maybridge_HitDiscoverCmpd34491_reduced,10,-11.44,7.82
ligand_Maybridge_HitDiscoverCmpd34492_reduced,10,-11.24,8.20
ligand_Maybridge_HitDiscoverCmpd34493_reduced,10,-11.41,7.93
ligand_Maybridge_HitDiscoverCmpd34494_reduced,10,-9.77,6.26
ligand_Maybridge_HitDiscoverCmpd34495_reduced,10,-7.79,5.89
ligand_Maybridge_HitDiscoverCmpd34496_reduced,10,-8.40,6.80
ligand_Maybridge_HitDiscoverCmpd34497_reduced,10,-9.65,7.60
ligand_Maybridge_HitDiscoverCmpd34498_reduced,10,-8.74,6.71
ligand_Maybridge_HitDiscoverCmpd34499_reduced,10,-7.90,5.88
ligand_Maybridge_HitDiscoverCmpd3449_reduced,10,-10.10,7.55
ligand_Maybridge_HitDiscoverCmpd344_reduced,10,4.45,8.32
ligand_Maybridge_HitDiscoverCmpd34500_reduced,10,-10.32,7.96
ligand_Maybridge_HitDiscoverCmpd34501_reduced,10,-9.72,7.20
ligand_Maybridge_HitDiscoverCmpd34502_reduced,10,-9.33,7.54
ligand_Maybridge_HitDiscoverCmpd34503_reduced,10,-11.62,7.97
ligand_Maybridge_HitDiscoverCmpd34504_reduced,10,-8.87,6.97
ligand_Maybridge_HitDiscoverCmpd34505_reduced,10,-11.49,7.41
ligand_Maybridge_HitDiscoverCmpd34506_reduced,10,-8.59,6.10
ligand_Maybridge_HitDiscoverCmpd34507_reduced,10,-10.89,7.78
ligand_Maybridge_HitDiscoverCmpd34508_reduced,10,-11.58,7.38
ligand_Maybridge_HitDiscoverCmpd34509_reduced,10,-9.05,6.43
ligand_Maybridge_HitDiscoverCmpd3450_reduced,10,-8.54,6.06
ligand_Maybridge_HitDiscoverCmpd34510_reduced,10,-11.93,7.49
